comparison,half_life,group
OS_vs_Ctrl,6.537274173,group_2
OS_vs_Ctrl,6.544804741,group_2
OS_vs_Ctrl,6.55232171,group_2
OS_vs_Ctrl,6.559918047,group_2
OS_vs_Ctrl,6.563707286,group_2
OS_vs_Ctrl,6.567500905,group_2
OS_vs_Ctrl,6.567500905,group_2
OS_vs_Ctrl,6.582719335,group_2
OS_vs_Ctrl,6.582719335,group_2
OS_vs_Ctrl,6.582719335,group_2
OS_vs_Ctrl,6.590355029,group_2
OS_vs_Ctrl,6.601873282,group_2
OS_vs_Ctrl,6.613368768,group_2
OS_vs_Ctrl,6.628864157,group_2
OS_vs_Ctrl,6.632701755,group_2
OS_vs_Ctrl,6.644368637,group_2
OS_vs_Ctrl,6.654063882,group_2
OS_vs_Ctrl,6.659945815,group_2
OS_vs_Ctrl,6.659945815,group_2
OS_vs_Ctrl,6.683449013,group_2
OS_vs_Ctrl,6.683449013,group_2
OS_vs_Ctrl,6.68738235,group_2
OS_vs_Ctrl,6.699210188,group_2
OS_vs_Ctrl,6.699242562,group_2
OS_vs_Ctrl,6.71107994,group_2
OS_vs_Ctrl,6.715045877,group_2
OS_vs_Ctrl,6.722991829,group_2
OS_vs_Ctrl,6.730956608,group_2
OS_vs_Ctrl,6.742972023,group_2
OS_vs_Ctrl,6.747008591,group_2
OS_vs_Ctrl,6.747008591,group_2
OS_vs_Ctrl,6.751017118,group_2
OS_vs_Ctrl,6.754997496,group_2
OS_vs_Ctrl,6.763071329,group_2
OS_vs_Ctrl,6.779210733,group_2
OS_vs_Ctrl,6.779210733,group_2
OS_vs_Ctrl,6.787309355,group_2
OS_vs_Ctrl,6.791365927,group_2
OS_vs_Ctrl,6.791399197,group_2
OS_vs_Ctrl,6.79542735,group_2
OS_vs_Ctrl,6.79542735,group_2
OS_vs_Ctrl,6.807640819,group_2
OS_vs_Ctrl,6.815807551,group_2
OS_vs_Ctrl,6.828094456,group_2
OS_vs_Ctrl,6.836310365,group_2
OS_vs_Ctrl,6.844546071,group_2
OS_vs_Ctrl,6.844546071,group_2
OS_vs_Ctrl,6.844546071,group_2
OS_vs_Ctrl,6.846641912,group_2
OS_vs_Ctrl,6.852869394,group_2
OS_vs_Ctrl,6.852869394,group_2
OS_vs_Ctrl,6.857004734,group_2
OS_vs_Ctrl,6.869440756,group_2
OS_vs_Ctrl,6.877756527,group_2
OS_vs_Ctrl,6.886092456,group_2
OS_vs_Ctrl,6.890233757,group_2
OS_vs_Ctrl,6.894448617,group_2
OS_vs_Ctrl,6.915428013,group_2
OS_vs_Ctrl,6.915428013,group_2
OS_vs_Ctrl,6.928077048,group_2
OS_vs_Ctrl,6.936535476,group_2
OS_vs_Ctrl,6.936535476,group_2
OS_vs_Ctrl,6.945014584,group_2
OS_vs_Ctrl,6.949296752,group_2
OS_vs_Ctrl,6.953514446,group_2
OS_vs_Ctrl,6.955677564,group_2
OS_vs_Ctrl,7.005024564,group_2
OS_vs_Ctrl,7.013672042,group_2
OS_vs_Ctrl,7.018003792,group_2
OS_vs_Ctrl,7.018003792,group_2
OS_vs_Ctrl,7.031031207,group_2
OS_vs_Ctrl,7.035384434,group_2
OS_vs_Ctrl,7.039778802,group_2
OS_vs_Ctrl,7.048476516,group_2
OS_vs_Ctrl,7.068242294,group_2
OS_vs_Ctrl,7.07044133,group_2
OS_vs_Ctrl,7.079215023,group_2
OS_vs_Ctrl,7.092543468,group_2
OS_vs_Ctrl,7.096936889,group_2
OS_vs_Ctrl,7.110295744,group_2
OS_vs_Ctrl,7.112521028,group_2
OS_vs_Ctrl,7.114747707,group_2
OS_vs_Ctrl,7.128100457,group_2
OS_vs_Ctrl,7.128137108,group_2
OS_vs_Ctrl,7.132611448,group_2
OS_vs_Ctrl,7.134850726,group_2
OS_vs_Ctrl,7.137054665,group_2
OS_vs_Ctrl,7.141577001,group_2
OS_vs_Ctrl,7.146068235,group_2
OS_vs_Ctrl,7.146068235,group_2
OS_vs_Ctrl,7.150565121,group_2
OS_vs_Ctrl,7.150565121,group_2
OS_vs_Ctrl,7.164126824,group_2
OS_vs_Ctrl,7.17766574,group_2
OS_vs_Ctrl,7.182202495,group_2
OS_vs_Ctrl,7.182202495,group_2
OS_vs_Ctrl,7.19129323,group_2
OS_vs_Ctrl,7.19129323,group_2
OS_vs_Ctrl,7.191330534,group_2
OS_vs_Ctrl,7.200407007,group_2
OS_vs_Ctrl,7.227962841,group_2
OS_vs_Ctrl,7.227962841,group_2
OS_vs_Ctrl,7.23482815,group_2
OS_vs_Ctrl,7.241782172,group_2
OS_vs_Ctrl,7.246400365,group_2
OS_vs_Ctrl,7.251024453,group_2
OS_vs_Ctrl,7.255654446,group_2
OS_vs_Ctrl,7.264932193,group_2
OS_vs_Ctrl,7.264932193,group_2
OS_vs_Ctrl,7.264932193,group_2
OS_vs_Ctrl,7.274233697,group_2
OS_vs_Ctrl,7.31167912,group_2
OS_vs_Ctrl,7.316386922,group_2
OS_vs_Ctrl,7.316386922,group_2
OS_vs_Ctrl,7.323460002,group_2
OS_vs_Ctrl,7.335317723,group_2
OS_vs_Ctrl,7.36865405,group_2
OS_vs_Ctrl,7.382977814,group_2
OS_vs_Ctrl,7.397436319,group_2
OS_vs_Ctrl,7.397436319,group_2
OS_vs_Ctrl,7.402255239,group_2
OS_vs_Ctrl,7.404667054,group_2
OS_vs_Ctrl,7.407080441,group_2
OS_vs_Ctrl,7.407080441,group_2
OS_vs_Ctrl,7.411911937,group_2
OS_vs_Ctrl,7.426444319,group_2
OS_vs_Ctrl,7.445909707,group_2
OS_vs_Ctrl,7.455720815,group_2
OS_vs_Ctrl,7.460575844,group_2
OS_vs_Ctrl,7.485148219,group_2
OS_vs_Ctrl,7.500010069,group_2
OS_vs_Ctrl,7.514931053,group_2
OS_vs_Ctrl,7.514931053,group_2
OS_vs_Ctrl,7.519904319,group_2
OS_vs_Ctrl,7.524884171,group_2
OS_vs_Ctrl,7.554902347,group_2
OS_vs_Ctrl,7.554902347,group_2
OS_vs_Ctrl,7.56244435,group_2
OS_vs_Ctrl,7.575047873,group_2
OS_vs_Ctrl,7.585160979,group_2
OS_vs_Ctrl,7.585160979,group_2
OS_vs_Ctrl,7.610604059,group_2
OS_vs_Ctrl,7.631048144,group_2
OS_vs_Ctrl,7.646453434,group_2
OS_vs_Ctrl,7.64649561,group_2
OS_vs_Ctrl,7.64649561,group_2
OS_vs_Ctrl,7.651644595,group_2
OS_vs_Ctrl,7.661963396,group_2
OS_vs_Ctrl,7.66713324,group_2
OS_vs_Ctrl,7.677493887,group_2
OS_vs_Ctrl,7.708744515,group_2
OS_vs_Ctrl,7.713977704,group_2
OS_vs_Ctrl,7.719218003,group_2
OS_vs_Ctrl,7.74025059,group_2
OS_vs_Ctrl,7.753497624,group_2
OS_vs_Ctrl,7.766746565,group_2
OS_vs_Ctrl,7.772015255,group_2
OS_vs_Ctrl,7.772015255,group_2
OS_vs_Ctrl,7.801406663,group_2
OS_vs_Ctrl,7.804129575,group_2
OS_vs_Ctrl,7.814819982,group_2
OS_vs_Ctrl,7.825583893,group_2
OS_vs_Ctrl,7.837750948,group_2
OS_vs_Ctrl,7.847245336,group_2
OS_vs_Ctrl,7.847245336,group_2
OS_vs_Ctrl,7.868982365,group_2
OS_vs_Ctrl,7.890840151,group_2
OS_vs_Ctrl,7.890840151,group_2
OS_vs_Ctrl,7.899113169,group_2
OS_vs_Ctrl,7.901814644,group_2
OS_vs_Ctrl,7.901814644,group_2
OS_vs_Ctrl,7.901859684,group_2
OS_vs_Ctrl,7.912819705,group_2
OS_vs_Ctrl,7.934922048,group_2
OS_vs_Ctrl,7.934922048,group_2
OS_vs_Ctrl,7.946065132,group_2
OS_vs_Ctrl,7.9488444,group_2
OS_vs_Ctrl,7.951625614,group_2
OS_vs_Ctrl,7.996437329,group_2
OS_vs_Ctrl,8.002068558,group_2
OS_vs_Ctrl,8.007661469,group_2
OS_vs_Ctrl,8.007707724,group_2
OS_vs_Ctrl,8.01618139,group_2
OS_vs_Ctrl,8.036023194,group_2
OS_vs_Ctrl,8.047405531,group_2
OS_vs_Ctrl,8.047405531,group_2
OS_vs_Ctrl,8.053108799,group_2
OS_vs_Ctrl,8.070314193,group_2
OS_vs_Ctrl,8.081746832,group_2
OS_vs_Ctrl,8.081746832,group_2
OS_vs_Ctrl,8.081793947,group_2
OS_vs_Ctrl,8.08754608,group_2
OS_vs_Ctrl,8.099074945,group_2
OS_vs_Ctrl,8.107790606,group_2
OS_vs_Ctrl,8.116430004,group_2
OS_vs_Ctrl,8.116477524,group_2
OS_vs_Ctrl,8.122279152,group_2
OS_vs_Ctrl,8.139733907,group_2
OS_vs_Ctrl,8.142602502,group_2
OS_vs_Ctrl,8.151412148,group_2
OS_vs_Ctrl,8.151412148,group_2
OS_vs_Ctrl,8.168992476,group_2
OS_vs_Ctrl,8.174869449,group_2
OS_vs_Ctrl,8.174869449,group_2
OS_vs_Ctrl,8.1866488,group_2
OS_vs_Ctrl,8.1866488,group_2
OS_vs_Ctrl,8.189598943,group_2
OS_vs_Ctrl,8.192551214,group_2
OS_vs_Ctrl,8.198462146,group_2
OS_vs_Ctrl,8.207344553,group_2
OS_vs_Ctrl,8.222191414,group_2
OS_vs_Ctrl,8.222191414,group_2
OS_vs_Ctrl,8.234107633,group_2
OS_vs_Ctrl,8.234156541,group_2
OS_vs_Ctrl,8.282218883,group_2
OS_vs_Ctrl,8.282218883,group_2
OS_vs_Ctrl,8.306436188,group_2
OS_vs_Ctrl,8.306436188,group_2
OS_vs_Ctrl,8.343028858,group_2
OS_vs_Ctrl,8.367603614,group_2
OS_vs_Ctrl,8.379945361,group_2
OS_vs_Ctrl,8.392323569,group_2
OS_vs_Ctrl,8.392323569,group_2
OS_vs_Ctrl,8.410959599,group_2
OS_vs_Ctrl,8.42967858,group_2
OS_vs_Ctrl,8.42967858,group_2
OS_vs_Ctrl,8.43906935,group_2
OS_vs_Ctrl,8.467471055,group_2
OS_vs_Ctrl,8.476946264,group_2
OS_vs_Ctrl,8.51825174,group_2
OS_vs_Ctrl,8.531042222,group_2
OS_vs_Ctrl,8.531042222,group_2
OS_vs_Ctrl,8.537451878,group_2
OS_vs_Ctrl,8.556738767,group_2
OS_vs_Ctrl,8.563187109,group_2
OS_vs_Ctrl,8.569645178,group_2
OS_vs_Ctrl,8.582590582,group_2
OS_vs_Ctrl,8.602082187,group_2
OS_vs_Ctrl,8.608599078,group_2
OS_vs_Ctrl,8.61517939,group_2
OS_vs_Ctrl,8.647962678,group_2
OS_vs_Ctrl,8.661145959,group_2
OS_vs_Ctrl,8.661200072,group_2
OS_vs_Ctrl,8.661200072,group_2
OS_vs_Ctrl,8.687687918,group_2
OS_vs_Ctrl,8.717681068,group_2
OS_vs_Ctrl,8.727724859,group_2
OS_vs_Ctrl,8.727779806,group_2
OS_vs_Ctrl,8.734433587,group_2
OS_vs_Ctrl,8.741152636,group_2
OS_vs_Ctrl,8.751305859,group_2
OS_vs_Ctrl,8.754621794,group_2
OS_vs_Ctrl,8.754621794,group_2
OS_vs_Ctrl,8.774903542,group_2
OS_vs_Ctrl,8.781685023,group_2
OS_vs_Ctrl,8.78853271,group_2
OS_vs_Ctrl,8.822707354,group_2
OS_vs_Ctrl,8.829506717,group_2
OS_vs_Ctrl,8.836429216,group_2
OS_vs_Ctrl,8.836429216,group_2
OS_vs_Ctrl,8.864001388,group_2
OS_vs_Ctrl,8.864001388,group_2
OS_vs_Ctrl,8.864001388,group_2
OS_vs_Ctrl,8.905683788,group_2
OS_vs_Ctrl,8.905683788,group_2
OS_vs_Ctrl,8.912668997,group_2
OS_vs_Ctrl,8.919665173,group_2
OS_vs_Ctrl,8.92667234,group_2
OS_vs_Ctrl,8.951284366,group_2
OS_vs_Ctrl,9.018895069,group_2
OS_vs_Ctrl,9.03323447,group_2
OS_vs_Ctrl,9.054829269,group_2
OS_vs_Ctrl,9.062050498,group_2
OS_vs_Ctrl,9.062050498,group_2
OS_vs_Ctrl,9.10562091,group_2
OS_vs_Ctrl,9.142250924,group_2
OS_vs_Ctrl,9.171767811,group_2
OS_vs_Ctrl,9.190373776,group_2
OS_vs_Ctrl,9.201475913,group_2
OS_vs_Ctrl,9.208933034,group_2
OS_vs_Ctrl,9.246524026,group_2
OS_vs_Ctrl,9.254054372,group_2
OS_vs_Ctrl,9.265372916,group_2
OS_vs_Ctrl,9.276719182,group_2
OS_vs_Ctrl,9.28429881,group_2
OS_vs_Ctrl,9.291890834,group_2
OS_vs_Ctrl,9.318560979,group_2
OS_vs_Ctrl,9.322383502,group_2
OS_vs_Ctrl,9.326209164,group_2
OS_vs_Ctrl,9.345384664,group_2
OS_vs_Ctrl,9.360781933,group_2
OS_vs_Ctrl,9.360781933,group_2
OS_vs_Ctrl,9.360781933,group_2
OS_vs_Ctrl,9.368562921,group_2
OS_vs_Ctrl,9.415074239,group_2
OS_vs_Ctrl,9.446510856,group_2
OS_vs_Ctrl,9.454306123,group_2
OS_vs_Ctrl,9.470129392,group_2
OS_vs_Ctrl,9.477963704,group_2
OS_vs_Ctrl,9.485940805,group_2
OS_vs_Ctrl,9.485940805,group_2
OS_vs_Ctrl,9.517722556,group_2
OS_vs_Ctrl,9.533693426,group_2
OS_vs_Ctrl,9.533693426,group_2
OS_vs_Ctrl,9.561771802,group_2
OS_vs_Ctrl,9.565796505,group_2
OS_vs_Ctrl,9.565796505,group_2
OS_vs_Ctrl,9.573856085,group_2
OS_vs_Ctrl,9.598116518,group_2
OS_vs_Ctrl,9.63065567,group_2
OS_vs_Ctrl,9.638891979,group_2
OS_vs_Ctrl,9.647008122,group_2
OS_vs_Ctrl,9.663416199,group_2
OS_vs_Ctrl,9.68001537,group_2
OS_vs_Ctrl,9.68826865,group_2
OS_vs_Ctrl,9.696536016,group_2
OS_vs_Ctrl,9.721422989,group_2
OS_vs_Ctrl,9.754805024,group_2
OS_vs_Ctrl,9.779992389,group_2
OS_vs_Ctrl,9.779992389,group_2
OS_vs_Ctrl,9.788417106,group_2
OS_vs_Ctrl,9.813778572,group_2
OS_vs_Ctrl,9.830759354,group_2
OS_vs_Ctrl,9.830759354,group_2
OS_vs_Ctrl,9.864897822,group_2
OS_vs_Ctrl,9.869252069,group_2
OS_vs_Ctrl,9.873469518,group_2
OS_vs_Ctrl,9.886355028,group_2
OS_vs_Ctrl,9.916694287,group_2
OS_vs_Ctrl,9.934033401,group_2
OS_vs_Ctrl,9.934033401,group_2
OS_vs_Ctrl,9.947006207,group_2
OS_vs_Ctrl,9.95136182,group_2
OS_vs_Ctrl,9.951433256,group_2
OS_vs_Ctrl,9.9600845,group_2
OS_vs_Ctrl,9.96889417,group_2
OS_vs_Ctrl,9.973197228,group_2
OS_vs_Ctrl,9.995200735,group_2
OS_vs_Ctrl,10.0105743,group_2
OS_vs_Ctrl,10.05267732,group_2
OS_vs_Ctrl,10.11081877,group_2
OS_vs_Ctrl,10.13795486,group_2
OS_vs_Ctrl,10.15607705,group_2
OS_vs_Ctrl,10.21083445,group_2
OS_vs_Ctrl,10.21090966,group_2
OS_vs_Ctrl,10.2709013,group_2
OS_vs_Ctrl,10.27554525,group_2
OS_vs_Ctrl,10.28484577,group_2
OS_vs_Ctrl,10.35042379,group_2
OS_vs_Ctrl,10.37412528,group_2
OS_vs_Ctrl,10.38352741,group_2
OS_vs_Ctrl,10.38593896,group_2
OS_vs_Ctrl,10.39777959,group_2
OS_vs_Ctrl,10.40730279,group_2
OS_vs_Ctrl,10.40730279,group_2
OS_vs_Ctrl,10.43134428,group_2
OS_vs_Ctrl,10.44572812,group_2
OS_vs_Ctrl,10.47453597,group_2
OS_vs_Ctrl,10.48427965,group_2
OS_vs_Ctrl,10.48427965,group_2
OS_vs_Ctrl,10.48427965,group_2
OS_vs_Ctrl,10.55235369,group_2
OS_vs_Ctrl,10.58191504,group_2
OS_vs_Ctrl,10.59177868,group_2
OS_vs_Ctrl,10.62148026,group_2
OS_vs_Ctrl,10.63149938,group_2
OS_vs_Ctrl,10.65642525,group_2
OS_vs_Ctrl,10.66142446,group_2
OS_vs_Ctrl,10.69655068,group_2
OS_vs_Ctrl,10.701505,group_2
OS_vs_Ctrl,10.71167573,group_2
OS_vs_Ctrl,10.7117585,group_2
OS_vs_Ctrl,10.73199221,group_2
OS_vs_Ctrl,10.74213775,group_2
OS_vs_Ctrl,10.7523025,group_2
OS_vs_Ctrl,10.80341616,group_2
OS_vs_Ctrl,10.81884515,group_2
OS_vs_Ctrl,10.83940108,group_2
OS_vs_Ctrl,10.83948583,group_2
OS_vs_Ctrl,10.8550181,group_2
OS_vs_Ctrl,10.8653977,group_2
OS_vs_Ctrl,10.8653977,group_2
OS_vs_Ctrl,10.92809454,group_2
OS_vs_Ctrl,10.93861443,group_2
OS_vs_Ctrl,10.94915459,group_2
OS_vs_Ctrl,11.01299958,group_2
OS_vs_Ctrl,11.01299958,group_2
OS_vs_Ctrl,11.01299958,group_2
OS_vs_Ctrl,11.01833903,group_2
OS_vs_Ctrl,11.03438847,group_2
OS_vs_Ctrl,11.03974868,group_2
OS_vs_Ctrl,11.0451141,group_2
OS_vs_Ctrl,11.0558606,group_2
OS_vs_Ctrl,11.0558606,group_2
OS_vs_Ctrl,11.09905655,group_2
OS_vs_Ctrl,11.11525306,group_2
OS_vs_Ctrl,11.12078135,group_2
OS_vs_Ctrl,11.12613654,group_2
OS_vs_Ctrl,11.14805723,group_2
OS_vs_Ctrl,11.16448708,group_2
OS_vs_Ctrl,11.16997447,group_2
OS_vs_Ctrl,11.20853771,group_2
OS_vs_Ctrl,11.20853771,group_2
OS_vs_Ctrl,11.23069364,group_2
OS_vs_Ctrl,11.23069364,group_2
OS_vs_Ctrl,11.31465664,group_2
OS_vs_Ctrl,11.31465664,group_2
OS_vs_Ctrl,11.32029267,group_2
OS_vs_Ctrl,11.34289306,group_2
OS_vs_Ctrl,11.34298587,group_2
OS_vs_Ctrl,11.3884592,group_2
OS_vs_Ctrl,11.43429859,group_2
OS_vs_Ctrl,11.43429859,group_2
OS_vs_Ctrl,11.43429859,group_2
OS_vs_Ctrl,11.45158364,group_2
OS_vs_Ctrl,11.45735695,group_2
OS_vs_Ctrl,11.48050849,group_2
OS_vs_Ctrl,11.49221465,group_2
OS_vs_Ctrl,11.49793364,group_2
OS_vs_Ctrl,11.51828211,group_2
OS_vs_Ctrl,11.52134538,group_2
OS_vs_Ctrl,11.52718925,group_2
OS_vs_Ctrl,11.59768398,group_2
OS_vs_Ctrl,11.59768398,group_2
OS_vs_Ctrl,11.60953321,group_2
OS_vs_Ctrl,11.62140669,group_2
OS_vs_Ctrl,11.62140669,group_2
OS_vs_Ctrl,11.62140669,group_2
OS_vs_Ctrl,11.6334021,group_2
OS_vs_Ctrl,11.6454223,group_2
OS_vs_Ctrl,11.6454223,group_2
OS_vs_Ctrl,11.6454223,group_2
OS_vs_Ctrl,11.65736933,group_2
OS_vs_Ctrl,11.67523759,group_2
OS_vs_Ctrl,11.69335797,group_2
OS_vs_Ctrl,11.73254762,group_2
OS_vs_Ctrl,11.73552723,group_2
OS_vs_Ctrl,11.74168991,group_2
OS_vs_Ctrl,11.8026696,group_2
OS_vs_Ctrl,11.83339759,group_2
OS_vs_Ctrl,11.8395624,group_2
OS_vs_Ctrl,11.84573363,group_2
OS_vs_Ctrl,11.86428599,group_2
OS_vs_Ctrl,11.95802951,group_2
OS_vs_Ctrl,12.02128305,group_2
OS_vs_Ctrl,12.10462568,group_2
OS_vs_Ctrl,12.11753401,group_2
OS_vs_Ctrl,12.15642471,group_2
OS_vs_Ctrl,12.26136422,group_2
OS_vs_Ctrl,12.27471787,group_2
OS_vs_Ctrl,12.28788279,group_2
OS_vs_Ctrl,12.3818292,group_2
OS_vs_Ctrl,12.42243773,group_2
OS_vs_Ctrl,12.4633135,group_2
OS_vs_Ctrl,12.49071379,group_2
OS_vs_Ctrl,12.51823483,group_2
OS_vs_Ctrl,12.52502088,group_2
OS_vs_Ctrl,12.55974452,group_2
OS_vs_Ctrl,12.57364233,group_2
OS_vs_Ctrl,12.60153042,group_2
OS_vs_Ctrl,12.62954249,group_2
OS_vs_Ctrl,12.6437106,group_2
OS_vs_Ctrl,12.65074886,group_2
OS_vs_Ctrl,12.65767938,group_2
OS_vs_Ctrl,12.65767938,group_2
OS_vs_Ctrl,12.70012057,group_2
OS_vs_Ctrl,12.71433095,group_2
OS_vs_Ctrl,12.71444756,group_2
OS_vs_Ctrl,12.74284733,group_2
OS_vs_Ctrl,12.76443623,group_2
OS_vs_Ctrl,12.7860984,group_2
OS_vs_Ctrl,12.85832285,group_2
OS_vs_Ctrl,12.8730092,group_2
OS_vs_Ctrl,12.91690918,group_2
OS_vs_Ctrl,12.93160912,group_2
OS_vs_Ctrl,13.03545305,group_2
OS_vs_Ctrl,13.0504242,group_2
OS_vs_Ctrl,13.06542978,group_2
OS_vs_Ctrl,13.07306879,group_2
OS_vs_Ctrl,13.23305041,group_2
OS_vs_Ctrl,13.27550262,group_2
OS_vs_Ctrl,13.34964958,group_2
OS_vs_Ctrl,13.38897393,group_2
OS_vs_Ctrl,13.40476862,group_2
OS_vs_Ctrl,13.40476862,group_2
OS_vs_Ctrl,13.40476862,group_2
OS_vs_Ctrl,13.53248044,group_2
OS_vs_Ctrl,13.58100201,group_2
OS_vs_Ctrl,13.66291848,group_2
OS_vs_Ctrl,13.67936651,group_2
OS_vs_Ctrl,13.69571888,group_2
OS_vs_Ctrl,13.69585419,group_2
OS_vs_Ctrl,13.72052457,group_2
OS_vs_Ctrl,13.72066036,group_2
OS_vs_Ctrl,13.77054327,group_2
OS_vs_Ctrl,13.81239026,group_2
OS_vs_Ctrl,13.82920036,group_2
OS_vs_Ctrl,13.8334783,group_2
OS_vs_Ctrl,13.83762077,group_2
OS_vs_Ctrl,13.96530933,group_2
OS_vs_Ctrl,13.98235291,group_2
OS_vs_Ctrl,13.99957951,group_2
OS_vs_Ctrl,14.04297454,group_2
OS_vs_Ctrl,14.06035094,group_2
OS_vs_Ctrl,14.10383715,group_2
OS_vs_Ctrl,14.10383715,group_2
OS_vs_Ctrl,14.10383715,group_2
OS_vs_Ctrl,14.2099506,group_2
OS_vs_Ctrl,14.2099506,group_2
OS_vs_Ctrl,14.22774294,group_2
OS_vs_Ctrl,14.24557989,group_2
OS_vs_Ctrl,14.24997287,group_2
OS_vs_Ctrl,14.3172293,group_2
OS_vs_Ctrl,14.45396629,group_2
OS_vs_Ctrl,14.45863956,group_2
OS_vs_Ctrl,14.48159745,group_2
OS_vs_Ctrl,14.55579968,group_2
OS_vs_Ctrl,14.56528148,group_2
OS_vs_Ctrl,14.59318667,group_2
OS_vs_Ctrl,14.63107505,group_2
OS_vs_Ctrl,14.66885024,group_2
OS_vs_Ctrl,14.706821,group_2
OS_vs_Ctrl,14.7161882,group_2
OS_vs_Ctrl,14.72588019,group_2
OS_vs_Ctrl,14.76414715,group_2
OS_vs_Ctrl,14.80261352,group_2
OS_vs_Ctrl,14.82192196,group_2
OS_vs_Ctrl,14.86069036,group_2
OS_vs_Ctrl,14.87041417,group_2
OS_vs_Ctrl,14.88015071,group_2
OS_vs_Ctrl,14.94866516,group_2
OS_vs_Ctrl,14.96851838,group_2
OS_vs_Ctrl,15.04780801,group_2
OS_vs_Ctrl,15.05761477,group_2
OS_vs_Ctrl,15.26016425,group_2
OS_vs_Ctrl,15.27041804,group_2
OS_vs_Ctrl,15.29079836,group_2
OS_vs_Ctrl,15.3218944,group_2
OS_vs_Ctrl,15.40498234,group_2
OS_vs_Ctrl,15.43620124,group_2
OS_vs_Ctrl,15.44686517,group_2
OS_vs_Ctrl,15.46789209,group_2
OS_vs_Ctrl,15.51011816,group_2
OS_vs_Ctrl,15.54734272,group_2
OS_vs_Ctrl,15.57389131,group_2
OS_vs_Ctrl,15.60615064,group_2
OS_vs_Ctrl,15.65974246,group_2
OS_vs_Ctrl,15.68135335,group_2
OS_vs_Ctrl,15.70320183,group_2
OS_vs_Ctrl,15.72475455,group_2
OS_vs_Ctrl,15.75764255,group_2
OS_vs_Ctrl,15.77413819,group_2
OS_vs_Ctrl,15.77952468,group_2
OS_vs_Ctrl,15.81246206,group_2
OS_vs_Ctrl,15.81264242,group_2
OS_vs_Ctrl,15.83467768,group_2
OS_vs_Ctrl,15.8399246,group_2
OS_vs_Ctrl,15.85677443,group_2
OS_vs_Ctrl,15.87875106,group_2
OS_vs_Ctrl,15.90097107,group_2
OS_vs_Ctrl,15.91210442,group_2
OS_vs_Ctrl,15.9457816,group_2
OS_vs_Ctrl,15.9457816,group_2
OS_vs_Ctrl,15.97941745,group_2
OS_vs_Ctrl,15.99066096,group_2
OS_vs_Ctrl,16.0019203,group_2
OS_vs_Ctrl,16.02430138,group_2
OS_vs_Ctrl,16.03004546,group_2
OS_vs_Ctrl,16.13827966,group_2
OS_vs_Ctrl,16.14974792,group_2
OS_vs_Ctrl,16.14974792,group_2
OS_vs_Ctrl,16.14974792,group_2
OS_vs_Ctrl,16.24798539,group_2
OS_vs_Ctrl,16.26533335,group_2
OS_vs_Ctrl,16.28864926,group_2
OS_vs_Ctrl,16.32394095,group_2
OS_vs_Ctrl,16.45414187,group_2
OS_vs_Ctrl,16.50193269,group_2
OS_vs_Ctrl,16.53776109,group_2
OS_vs_Ctrl,16.6102847,group_2
OS_vs_Ctrl,16.7081795,group_2
OS_vs_Ctrl,16.74511235,group_2
OS_vs_Ctrl,16.75745961,group_2
OS_vs_Ctrl,16.81947006,group_2
OS_vs_Ctrl,16.86325371,group_2
OS_vs_Ctrl,16.89449109,group_2
OS_vs_Ctrl,16.94487803,group_2
OS_vs_Ctrl,16.94487803,group_2
OS_vs_Ctrl,16.97018437,group_2
OS_vs_Ctrl,17.04655896,group_2
OS_vs_Ctrl,17.07217016,group_2
OS_vs_Ctrl,17.07217016,group_2
OS_vs_Ctrl,17.09785843,group_2
OS_vs_Ctrl,17.1431054,group_2
OS_vs_Ctrl,17.17581476,group_2
OS_vs_Ctrl,17.20181612,group_2
OS_vs_Ctrl,17.24740114,group_2
OS_vs_Ctrl,17.25405572,group_2
OS_vs_Ctrl,17.2932284,group_2
OS_vs_Ctrl,17.30661358,group_2
OS_vs_Ctrl,17.33301277,group_2
OS_vs_Ctrl,17.41269577,group_2
OS_vs_Ctrl,17.43941983,group_2
OS_vs_Ctrl,17.52008646,group_2
OS_vs_Ctrl,17.58810405,group_2
OS_vs_Ctrl,17.60150281,group_2
OS_vs_Ctrl,17.62881,group_2
OS_vs_Ctrl,17.63576222,group_2
OS_vs_Ctrl,17.64271993,group_2
OS_vs_Ctrl,17.65620206,group_2
OS_vs_Ctrl,17.71146863,group_2
OS_vs_Ctrl,17.82235885,group_2
OS_vs_Ctrl,17.99213966,group_2
OS_vs_Ctrl,17.99213966,group_2
OS_vs_Ctrl,18.02067337,group_2
OS_vs_Ctrl,18.03473957,group_2
OS_vs_Ctrl,18.04929773,group_2
OS_vs_Ctrl,18.16471031,group_2
OS_vs_Ctrl,18.16471031,group_2
OS_vs_Ctrl,18.19379444,group_2
OS_vs_Ctrl,18.25224301,group_2
OS_vs_Ctrl,18.26667318,group_2
OS_vs_Ctrl,18.31106833,group_2
OS_vs_Ctrl,18.31106833,group_2
OS_vs_Ctrl,18.38537918,group_2
OS_vs_Ctrl,18.42986388,group_2
OS_vs_Ctrl,18.48984156,group_2
OS_vs_Ctrl,18.51997704,group_2
OS_vs_Ctrl,18.5502109,group_2
OS_vs_Ctrl,18.67993965,group_2
OS_vs_Ctrl,18.69530641,group_2
OS_vs_Ctrl,18.70287312,group_2
OS_vs_Ctrl,18.70287312,group_2
OS_vs_Ctrl,18.74941655,group_2
OS_vs_Ctrl,18.74941655,group_2
OS_vs_Ctrl,18.82733541,group_2
